,Area,Area Latitude,Area Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
266,Bayswater,51.5122764,-0.1883854,Preto,51.513171272595194,-0.18773813475061168,Brazilian Restaurant
267,Bayswater,51.5122764,-0.1883854,Pret A Manger,51.513473373288384,-0.1876765548713155,Sandwich Place
268,Bayswater,51.5122764,-0.1883854,Four Seasons,51.51287028047696,-0.1876298627966028,Chinese Restaurant
269,Bayswater,51.5122764,-0.1883854,Kam Tong,51.51198020734945,-0.18748123527863275,Chinese Restaurant
270,Bayswater,51.5122764,-0.1883854,Starbucks,51.511681,-0.187569,Coffee Shop
271,Bayswater,51.5122764,-0.1883854,Bayswater Arms,51.51262877053358,-0.1876395594378012,Pub
272,Bayswater,51.5122764,-0.1883854,Royal China,51.510886301495816,-0.18742182257503784,Dim Sum Restaurant
273,Bayswater,51.5122764,-0.1883854,Urban Baristas,51.510742750331026,-0.1871089215305082,Coffee Shop
274,Bayswater,51.5122764,-0.1883854,London House Hotel,51.51402222483213,-0.18951073448513125,Hotel
275,Bayswater,51.5122764,-0.1883854,New Fortune Cookie,51.51056782428448,-0.18703525011380256,Chinese Restaurant
276,Bayswater,51.5122764,-0.1883854,Three,51.51426364507678,-0.1876218616962433,Mobile Phone Shop
277,Bayswater,51.5122764,-0.1883854,The Phoenix Pub,51.51243621502838,-0.1897996359757784,Pub
278,Bayswater,51.5122764,-0.1883854,Putera Puteri,51.5121,-0.187316,Coffee Shop
279,Bayswater,51.5122764,-0.1883854,Noodle Oodle,51.51348528848711,-0.18768707215623598,Noodle House
280,Bayswater,51.5122764,-0.1883854,Phoenix Hotel,51.5136008433287,-0.18955773946922605,Hotel
281,Bayswater,51.5122764,-0.1883854,Astor's Quest Hotel,51.51172120157923,-0.18536967095546575,Hostel
282,Bayswater,51.5122764,-0.1883854,Princes Square,51.51304770818855,-0.19158880846073342,Garden
283,Bayswater,51.5122764,-0.1883854,Hilton,51.51032569703486,-0.18752254611966682,Hotel
284,Bayswater,51.5122764,-0.1883854,Kings Head,51.512543387070664,-0.189153883127405,Pub
285,Bayswater,51.5122764,-0.1883854,Café Roma,51.512198399390634,-0.18716943046646917,Café
286,Bayswater,51.5122764,-0.1883854,Queens,51.51094673660808,-0.18716215286510524,Skating Rink
287,Bayswater,51.5122764,-0.1883854,The Beachcomber,51.51293763474274,-0.1876363155698504,Cocktail Bar
288,Bayswater,51.5122764,-0.1883854,Malaysia Hall,51.51213045883297,-0.18541372405247197,Hostel
289,Bayswater,51.5122764,-0.1883854,Mulberry Street New York Pizzeria,51.512439000868966,-0.18975894632273632,Pizza Place
290,Bayswater,51.5122764,-0.1883854,Horapha Thai,51.51282507262527,-0.18752893233162202,Thai Restaurant
291,Bayswater,51.5122764,-0.1883854,Food Basics (Oriental Supermarket),51.511085829527744,-0.18717312439663553,Market
292,Bayswater,51.5122764,-0.1883854,Pret A Manger,51.510594,-0.187152,Sandwich Place
293,Bayswater,51.5122764,-0.1883854,Kalinka Russian Shop,51.51127560735325,-0.18726340237329786,Grocery Store
294,Bayswater,51.5122764,-0.1883854,Gallery Hyde Park,51.51164303405916,-0.18633076508238852,Hostel
295,Bayswater,51.5122764,-0.1883854,Kalamaras,51.51243829368327,-0.18746465074345647,Greek Restaurant
296,Bayswater,51.5122764,-0.1883854,Hotel Princes Square,51.51287216792954,-0.19110691210573738,Hotel
297,Bayswater,51.5122764,-0.1883854,Normah Cafe,51.511,-0.187585,Malay Restaurant
298,Bayswater,51.5122764,-0.1883854,Couscous Cafe,51.513730335191376,-0.18796920776367188,African Restaurant
299,Bayswater,51.5122764,-0.1883854,Prince Alfred,51.513760984642666,-0.1876658983079498,Pub
300,Bayswater,51.5122764,-0.1883854,Costa Coffee,51.5130486516097,-0.1911463872221956,Coffee Shop
301,Bayswater,51.5122764,-0.1883854,Superdrug,51.51438290728092,-0.1879762703234607,Pharmacy
302,Bayswater,51.5122764,-0.1883854,The Grosvenor Casino Golden Horseshoe,51.51205799145831,-0.18822851710826866,Casino
303,Bayswater,51.5122764,-0.1883854,Selesa Restaurant,51.51367091861968,-0.19064100805197634,Malay Restaurant
304,Bayswater,51.5122764,-0.1883854,Phoenicia,51.513060034410564,-0.18723873090221713,Mediterranean Restaurant
305,Bayswater,51.5122764,-0.1883854,Grand Plaza Hyde Park,51.51339507847348,-0.19077995944977796,Hotel
306,Bayswater,51.5122764,-0.1883854,Vancouver Studios,51.51322344668101,-0.19088216827061055,Hotel
307,Bayswater,51.5122764,-0.1883854,Pizza Hut,51.51282998359238,-0.1877767512060018,Pizza Place
308,Bayswater,51.5122764,-0.1883854,Byzantium Cafe,51.512564890105416,-0.18903167556139597,Greek Restaurant
309,Belgravia,51.4982128,-0.1534998,The Hari,51.4973620495879,-0.15601082877660175,Hotel
310,Belgravia,51.4982128,-0.1534998,The Hari Bar & Garden Terrace,51.497367318596865,-0.15603346654061542,Cocktail Bar
311,Belgravia,51.4982128,-0.1534998,il Pampero,51.497419,-0.156036,Italian Restaurant
312,Belgravia,51.4982128,-0.1534998,Belgrave Square,51.49916246870442,-0.1535135507583618,Plaza
313,Belgravia,51.4982128,-0.1534998,L'ETO Caffè,51.49865091970132,-0.1569692644544991,Café
314,Belgravia,51.4982128,-0.1534998,Italian Cultural Institute in London,51.4995151680834,-0.1519759184553437,Event Space
315,Belgravia,51.4982128,-0.1534998,Mosimann's Club & Dining rooms,51.49890583228606,-0.1563560324069475,Restaurant
316,Belgravia,51.4982128,-0.1534998,Waitrose & Partners,51.49899158834866,-0.1567289166775936,Supermarket
317,Belgravia,51.4982128,-0.1534998,The Old English Coffee House,51.499926582290534,-0.15136370288251969,Café
318,Belgravia,51.4982128,-0.1534998,Romanian Cultural Institute,51.50033159983074,-0.1537207395750939,Cultural Center
319,Belgravia,51.4982128,-0.1534998,Mosimann's,51.49887455570569,-0.1563377257539464,French Restaurant
320,Belgravia,51.4982128,-0.1534998,Salmontini Le Resto UK,51.497482275679836,-0.15654687477117898,Restaurant
321,Belgravia,51.4982128,-0.1534998,Abd El Wahab,51.497461028340055,-0.1565177671964958,Lebanese Restaurant
322,Belgravia,51.4982128,-0.1534998,Horse & Groom,51.499292300593865,-0.1509751870848449,Pub
323,Belgravia,51.4982128,-0.1534998,The Star Tavern,51.498437490423804,-0.15578063576310797,Pub
324,Belgravia,51.4982128,-0.1534998,La Bottega,51.49743452344537,-0.156861966006294,Café
325,Belgravia,51.4982128,-0.1534998,Pont Street Restaurant,51.49742328255551,-0.15610650532091502,Restaurant
326,Belgravia,51.4982128,-0.1534998,The Diplomat Hotel,51.49653991635515,-0.15564477115786526,Hotel
327,Belgravia,51.4982128,-0.1534998,Jeroboams,51.49743465552442,-0.15681354719992172,Wine Shop
328,Bellingham,51.4329913,-0.0193662,Co-op Food,51.432607991267254,-0.020513534545898438,Grocery Store
329,Bellingham,51.4329913,-0.0193662,Bellingham Railway Station (BGM),51.43292904912617,-0.019354820251464844,Train Station
330,Bellingham,51.4329913,-0.0193662,Papa John's Pizza,51.43364396073795,-0.017321920942208635,Pizza Place
331,Bellingham,51.4329913,-0.0193662,Bellingham Leisure & Lifestyle Centre,51.43238941894265,-0.020269163038770542,Gym
332,Belsize Park,51.5473926,-0.1683005,Belsize Village,51.547453022103156,-0.17146825790405273,Plaza
333,Belsize Park,51.5473926,-0.1683005,Haverstock Hill,51.548459655650646,-0.16533965385344637,Hill
334,Belsize Park,51.5473926,-0.1683005,Londis,51.54850609946973,-0.16558604815792216,Convenience Store
335,Belsize Park,51.5473926,-0.1683005,Belsize Wood Nature Reserve,51.54843103035636,-0.1654596495432699,Nature Preserve
336,Belsize Park,51.5473926,-0.1683005,Dillons Hotel,51.5484138574028,-0.17136443012314626,Hotel
337,Bermondsey,51.4977004,-0.0643453,Flavours Gelato,51.498276676163066,-0.0623565187550533,Ice Cream Shop
338,Bermondsey,51.4977004,-0.0643453,The Gregorian,51.497689494188485,-0.06640531858536294,Pub
339,Bermondsey,51.4977004,-0.0643453,Mr. Cappuccino,51.49838829575053,-0.06167951429009828,Coffee Shop
340,Bermondsey,51.4977004,-0.0643453,Elite Peri Peri,51.498265591880596,-0.062815535328275,Fried Chicken Joint
341,Bermondsey,51.4977004,-0.0643453,Japindo,51.49874093205115,-0.06749286354492272,Indonesian Restaurant
342,Bermondsey,51.4977004,-0.0643453,Sainsbury's Local,51.49840060900678,-0.061477323611590175,Grocery Store
343,Bermondsey,51.4977004,-0.0643453,Bermondsey Station Bus Stop,51.49804648288234,-0.06467128531071352,Bus Stop
344,Bermondsey,51.4977004,-0.0643453,St James Churchyard,51.497001,-0.06711,Park
345,Bethnal Green,51.5303456,-0.0561633,Sodo Pizza - Bethnal Green,51.52973124754724,-0.05669266039684634,Pizza Place
346,Bethnal Green,51.5303456,-0.0561633,Satan's Whiskers,51.52958839622787,-0.05599732597767542,Cocktail Bar
347,Bethnal Green,51.5303456,-0.0561633,Italina,51.53029848315733,-0.056227878816925786,Italian Restaurant
348,Bethnal Green,51.5303456,-0.0561633,Town Hall Hotel & Apartments,51.53066528049453,-0.05521369153369485,Hotel
349,Bethnal Green,51.5303456,-0.0561633,Mother Kelly's Bottle Shop and Tap Room,51.52841340778298,-0.05584270159248104,Beer Bar
350,Bethnal Green,51.5303456,-0.0561633,Arepa & Co,51.528670141037544,-0.05613726930287605,Arepa Restaurant
351,Bethnal Green,51.5303456,-0.0561633,The Gallery Cafe,51.52974113252886,-0.05447271974846794,Café
352,Bethnal Green,51.5303456,-0.0561633,V&A Museum of Childhood,51.529038,-0.054832,Museum
353,Bethnal Green,51.5303456,-0.0561633,The East London Hotel,51.52870884272766,-0.05577128824039721,Hotel
354,Bethnal Green,51.5303456,-0.0561633,Sager + Wilde,51.528442708740535,-0.055771475889397196,Restaurant
355,Bethnal Green,51.5303456,-0.0561633,The Beehive,51.528416,-0.055739656,Coffee Shop
356,Bethnal Green,51.5303456,-0.0561633,Resistance Gallery,51.52959961041002,-0.056661959197062975,Art Gallery
357,Bethnal Green,51.5303456,-0.0561633,The Dundee Arms,51.529281,-0.056005,Pub
358,Bethnal Green,51.5303456,-0.0561633,Love Shack,51.532207,-0.057091,Vegetarian / Vegan Restaurant
359,Bethnal Green,51.5303456,-0.0561633,Hurwundeki Cafe,51.532255178856666,-0.05705130291640267,Korean Restaurant
360,Bethnal Green,51.5303456,-0.0561633,Middleton Green,51.529144985768276,-0.05916275419218701,Park
361,Blackfriars,51.5115854,-0.1037671,Alchemy,51.51346634095393,-0.10268671563742088,Coffee Shop
362,Blackfriars,51.5115854,-0.1037671,Assenheim 56,51.51350724450921,-0.10275160169272117,South American Restaurant
363,Blackfriars,51.5115854,-0.1037671,The Blackfriar,51.51214288759483,-0.103721022605896,Pub
364,Blackfriars,51.5115854,-0.1037671,Falafel,51.513237443617705,-0.10147347513020413,Falafel Restaurant
365,Blackfriars,51.5115854,-0.1037671,Humble Grape,51.513482567091025,-0.10565818189642613,Wine Bar
366,Blackfriars,51.5115854,-0.1037671,Hare & Tortoise,51.513081964595294,-0.10418790739030977,Japanese Restaurant
367,Blackfriars,51.5115854,-0.1037671,CHAO!NOW,51.512873133590226,-0.10120604989103851,Vietnamese Restaurant
368,Blackfriars,51.5115854,-0.1037671,The Fat Bear,51.51317310993627,-0.10126367347275944,American Restaurant
369,Blackfriars,51.5115854,-0.1037671,Camino,51.513127961866225,-0.10310769920200838,Tapas Restaurant
370,Blackfriars,51.5115854,-0.1037671,London Blackfriars Railway Station (BFR),51.509950956153546,-0.1033150932139297,Train Station
371,Blackfriars,51.5115854,-0.1037671,Carter Lane Coffee House,51.51328044306724,-0.10161918363167731,Coffee Shop
372,Blackfriars,51.5115854,-0.1037671,St Bride Foundation,51.513562317506036,-0.10469391792335159,Library
373,Blackfriars,51.5115854,-0.1037671,Crowne Plaza,51.512223,-0.1046223,Hotel
374,Blackfriars,51.5115854,-0.1037671,Rising Sun,51.513154682800796,-0.1013846122684754,Pub
375,Blackfriars,51.5115854,-0.1037671,Bridewell Theatre,51.51363069388228,-0.10509135026316131,Theater
376,Blackfriars,51.5115854,-0.1037671,Petit Pret,51.511513,-0.103571,Sandwich Place
377,Blackfriars,51.5115854,-0.1037671,Chi Noodle,51.51375654251913,-0.10447267946957706,Asian Restaurant
378,Blackfriars,51.5115854,-0.1037671,Krua,51.51334673688984,-0.10186304059717687,Thai Restaurant
379,Blackfriars,51.5115854,-0.1037671,Diciannove,51.51234253154482,-0.10437208155543788,Italian Restaurant
380,Blackfriars,51.5115854,-0.1037671,On The Bab,51.513651274113684,-0.10277416657191801,Korean Restaurant
381,Blackheath,51.4663175,0.0085624,Côte Brasserie,51.4673781623608,0.00717625771325699,French Restaurant
382,Blackheath,51.4663175,0.0085624,Blackheath Farmers' Market,51.46591346191698,0.007945118368659382,Farmers Market
383,Blackheath,51.4663175,0.0085624,Buenos Aires Cafe,51.46725985290514,0.007082625289599424,Argentinian Restaurant
384,Blackheath,51.4663175,0.0085624,Le Bouchon Wine Bar,51.46700433291752,0.007066931667159507,Wine Bar
385,Blackheath,51.4663175,0.0085624,GAIL's Bakery,51.46569561377268,0.009166128401830731,Bakery
386,Blackheath,51.4663175,0.0085624,Zerodegrees,51.46741708029574,0.008439509227625314,Bar
387,Blackheath,51.4663175,0.0085624,Hand Made Food,51.46648806385662,0.008228565021458831,Café
388,Blackheath,51.4663175,0.0085624,The Ivy Cafe,51.4676,0.0081552565,Restaurant
389,Blackheath,51.4663175,0.0085624,Montpeliers,51.46750849674762,0.008476527003615415,Café
390,Blackheath,51.4663175,0.0085624,Everest Inn Gurkha's Restaurant,51.467653966565024,0.008438017933726814,Himalayan Restaurant
391,Blackheath,51.4663175,0.0085624,Bianco 43,51.46502,0.009236,Pizza Place
392,Blackheath,51.4663175,0.0085624,Boulangerie Jade,51.466498193598255,0.00806365311253796,Bakery
393,Blackheath,51.4663175,0.0085624,Saffron Club,51.46673408072105,0.007768022498465758,Indian Restaurant
394,Blackheath,51.4663175,0.0085624,Aqua Mediterranean Bar & Grill,51.466547,0.00862,Greek Restaurant
395,Blackheath,51.4663175,0.0085624,Blackheath Halls,51.464380163764666,0.009570343783047292,Concert Hall
396,Blackheath,51.4663175,0.0085624,The Crown,51.46664879502945,0.0071820948354151355,Pub
397,Blackheath,51.4663175,0.0085624,Locale Restaurant,51.465081937528076,0.008454862257919974,Italian Restaurant
398,Blackheath,51.4663175,0.0085624,Laicram thai restaurant,51.465818881988525,0.009666681289672852,Thai Restaurant
399,Blackheath,51.4663175,0.0085624,Blackheath Railway Station (BKH),51.46579924626636,0.00827467428861237,Train Station
400,Blackheath,51.4663175,0.0085624,PizzaExpress,51.46696794327259,0.007403904340094414,Pizza Place
401,Blackheath,51.4663175,0.0085624,Café Rouge,51.46683020929621,0.008752385685284025,French Restaurant
402,Blackheath,51.4663175,0.0085624,The Railway,51.46541344341865,0.008915682529603102,Pub
403,Blackheath,51.4663175,0.0085624,Greggs,51.466026152200335,0.008762901288236405,Bakery
404,Blackheath,51.4663175,0.0085624,O'Neill's,51.466670780025474,0.007718672991558646,Irish Pub
405,Blackheath,51.4663175,0.0085624,Copper & Ink,51.464916,0.009048,Restaurant
406,Blackheath,51.4663175,0.0085624,JoJo Maman Bébé,51.46695458650603,0.008534588815893742,Baby Store
407,Blackheath,51.4663175,0.0085624,Tziganos,51.466939220813316,0.008634782482839382,Tapas Restaurant
408,Blackheath,51.4663175,0.0085624,Costa Coffee,51.4666678238389,0.007592291196927815,Coffee Shop
409,Blackheath Royal Standard,51.4777351,0.0204897,Mara Interiors & Café,51.47767212669952,0.019367758697397354,Furniture / Home Store
410,Blackheath Royal Standard,51.4777351,0.0204897,M&S Simply Food,51.47677201,0.02018858,Grocery Store
411,Blackheath Royal Standard,51.4777351,0.0204897,The Royal Standard,51.47671725481274,0.018799192457370707,Pub
412,Blackheath Royal Standard,51.4777351,0.0204897,Sun Ya,51.4769181,0.0194688,Chinese Restaurant
413,Blackheath Royal Standard,51.4777351,0.0204897,Standard Fish Bar,51.4767220398032,0.02168458581238827,Fast Food Restaurant
414,Blackheath Royal Standard,51.4777351,0.0204897,Boulangerie Jade,51.476883,0.018372796,Café
415,Blackheath Royal Standard,51.4777351,0.0204897,Blackheath Complementary Healthcentre,51.47757865759089,0.0193436242807592,Spa
416,Blackheath Royal Standard,51.4777351,0.0204897,LloydsPharmacy,51.47667206383437,0.021388046667993876,Pharmacy
417,Blackwall,51.5065004,-0.0064024,Il Bianco Restaurant,51.50673743056788,-0.0063623943071464475,Italian Restaurant
418,Blackwall,51.5065004,-0.0064024,Radisson Blu Edwardian,51.5068428,-0.0043858,Hotel
419,Blackwall,51.5065004,-0.0064024,La Mook,51.50667308304329,-0.00511684176741042,Coffee Shop
420,Blackwall,51.5065004,-0.0064024,Ibis Hotel,51.50708434564281,-0.007015977280843799,Hotel
421,Blackwall,51.5065004,-0.0064024,New Providence Wharf Gym,51.506482463471265,-0.0045883943605304935,Gym / Fitness Center
422,Blackwall,51.5065004,-0.0064024,New Providence Wharf Swimming Pool,51.50614561496248,-0.005259318615518979,Gym Pool
423,Blackwall,51.5065004,-0.0064024,East India Pier,51.50693610547955,-0.004286018260284219,Boat or Ferry
424,Blackwall,51.5065004,-0.0064024,Azura at Radisson Edwardian,51.50643822802197,-0.004732622000577302,Restaurant
425,Blackwall,51.5065004,-0.0064024,Aspen Way Bus Stop,51.50588376351174,-0.007269344066116018,Bus Stop
426,Blackwall,51.5065004,-0.0064024,Blackwall DLR Station,51.50791538771271,-0.007060327051025493,Light Rail Station
427,Bloomsbury,51.523126,-0.1260664,Fitz's,51.52243036883981,-0.12524308628612824,Cocktail Bar
428,Bloomsbury,51.523126,-0.1260664,Russell Square,51.52177463018556,-0.1260657566622182,Plaza
429,Bloomsbury,51.523126,-0.1260664,Franco Manca,51.523158107983384,-0.12470824158622142,Pizza Place
430,Bloomsbury,51.523126,-0.1260664,Curzon Bloomsbury,51.52412034634927,-0.12300238522495448,Movie Theater
431,Bloomsbury,51.523126,-0.1260664,Burr & Co,51.52287157429973,-0.1254875385699253,Café
432,Bloomsbury,51.523126,-0.1260664,Kimpton Fitzroy London,51.5226238449589,-0.125131949455635,Hotel
433,Bloomsbury,51.523126,-0.1260664,49 Cafe,51.524906,-0.125177,Deli / Bodega
434,Bloomsbury,51.523126,-0.1260664,Bloomsbury Coffee House,51.525282432261235,-0.12649480727341608,Café
435,Bloomsbury,51.523126,-0.1260664,The Brunswick,51.52405724830872,-0.12344104628574233,Shopping Mall
436,Bloomsbury,51.523126,-0.1260664,The Gym,51.52417475148982,-0.12503132660504482,Gym
437,Bloomsbury,51.523126,-0.1260664,Fortitude Bakehouse,51.522797,-0.124137,Bakery
438,Bloomsbury,51.523126,-0.1260664,Friend at Hand,51.52278844813885,-0.12450983778650378,Pub
439,Bloomsbury,51.523126,-0.1260664,IOE Students' Union,51.52247517777459,-0.12801854395492152,Bar
440,Bloomsbury,51.523126,-0.1260664,Pret A Manger,51.52321434546074,-0.12474337608850868,Sandwich Place
441,Bloomsbury,51.523126,-0.1260664,Waitrose & Partners,51.525,-0.124116,Supermarket
442,Bloomsbury,51.523126,-0.1260664,Burger & Shake,51.524811,-0.125138,Burger Joint
443,Bloomsbury,51.523126,-0.1260664,Wing Wing,51.524597893572576,-0.1280003550713556,Wings Joint
444,Bloomsbury,51.523126,-0.1260664,Tortilla,51.52319599190812,-0.12461934951862655,Burrito Place
445,Bloomsbury,51.523126,-0.1260664,SOAS Brunei Gallery,51.52174725204803,-0.12881858103355626,Art Museum
446,Bloomsbury,51.523126,-0.1260664,Pret A Manger,51.52216318834395,-0.12473248308298651,Sandwich Place
447,Bloomsbury,51.523126,-0.1260664,Gourmet Burger Kitchen,51.5245004,-0.1242741,Burger Joint
448,Bloomsbury,51.523126,-0.1260664,Statue of Gandhi,51.5248755700319,-0.125946229977822,Outdoor Sculpture
449,Bloomsbury,51.523126,-0.1260664,Hare & Tortoise,51.524085558987174,-0.12301457697571774,Japanese Restaurant
450,Bloomsbury,51.523126,-0.1260664,Saucy Greek Inspirations,51.525144,-0.125684,Greek Restaurant
451,Bloomsbury,51.523126,-0.1260664,Alara Wholefoods Health Shop,51.525187943363214,-0.1252486555967,Health Food Store
452,Bloomsbury,51.523126,-0.1260664,coffee & candy,51.52190901035074,-0.12460654717713503,Coffee Shop
